claim_id,claim_date,claim_year,claim_month,insurer,state,vehicle_type,vehicle_age_years,policy_age_months,incident_type,garage_type,claim_amount_inr,claims_last_12m,days_to_report,surveyor_flag,india_cpi,india_gdp_growth,fraud_flag,anomaly_score,anomaly_flag,risk_level,ai_insight,ai_analysis_requested
CLM-004087,10-01-2019,2019,1,National Insurance,Telangana,Two-Wheeler,7,27,Natural Disaster,Network Garage,30985.52,0,3,0,3.72,3.87,0,0.0632,0,Low Risk,AI analysis not requested.,False
CLM-004088,11-01-2019,2019,1,Oriental Insurance,Odisha,Private Car,4,50,Fire,Non-Network Garage,119989.77,0,21,1,3.72,3.87,1,0.0746,0,Low Risk,AI analysis not requested.,False
CLM-004089,11-01-2019,2019,1,HDFC ERGO,Kerala,Two-Wheeler,0,47,Collision,Cash Settlement,23943.18,0,7,0,3.72,3.87,0,0.0514,0,Low Risk,AI analysis not requested.,False
CLM-004090,11-01-2019,2019,1,Reliance General,Tamil Nadu,Two-Wheeler,7,37,Collision,Non-Network Garage,67174.51,0,5,0,3.72,3.87,0,0.1044,0,Low Risk,AI analysis not requested.,False
CLM-004091,12-01-2019,2019,1,Tata AIG,Maharashtra,Two-Wheeler,5,40,Collision,Non-Network Garage,35929.19,0,6,0,3.72,3.87,0,0.079,0,Low Risk,AI analysis not requested.,False
CLM-004092,12-01-2019,2019,1,United India Insurance,Odisha,Private Car,7,43,Collision,Non-Network Garage,55024.51,0,7,0,3.72,3.87,0,0.082,0,Low Risk,AI analysis not requested.,False
CLM-004093,12-01-2019,2019,1,Reliance General,Maharashtra,Private Car,0,39,Theft,Cash Settlement,40444.11,0,2,0,3.72,3.87,0,0.1013,0,Low Risk,AI analysis not requested.,False
CLM-004094,12-01-2019,2019,1,Bajaj Allianz,Kerala,Two-Wheeler,4,4,Collision,Non-Network Garage,66025.06,0,5,0,3.72,3.87,0,0.0865,0,Low Risk,AI analysis not requested.,False
CLM-004095,13-01-2019,2019,1,Oriental Insurance,Tamil Nadu,Commercial Vehicle,3,6,Fire,Non-Network Garage,89159.36,1,7,1,3.72,3.87,0,0.0586,0,Low Risk,AI analysis not requested.,False
CLM-004096,13-01-2019,2019,1,United India Insurance,Telangana,Two-Wheeler,8,46,Collision,Non-Network Garage,155917.27,0,7,1,3.72,3.87,0,0.084,0,Low Risk,AI analysis not requested.,False
CLM-004097,14-01-2019,2019,1,New India Assurance,Madhya Pradesh,Private Car,0,31,Collision,Cash Settlement,121670.17,1,0,1,3.72,3.87,0,0.093,0,Low Risk,AI analysis not requested.,False
CLM-004098,15-01-2019,2019,1,SBI General,Telangana,Private Car,3,32,Natural Disaster,Cash Settlement,206516.28,0,42,1,3.72,3.87,0,0.1081,0,Low Risk,AI analysis not requested.,False
CLM-004099,15-01-2019,2019,1,HDFC ERGO,Punjab,Two-Wheeler,7,55,Collision,Cash Settlement,159371.53,0,0,1,3.72,3.87,1,0.0791,0,Low Risk,AI analysis not requested.,False
CLM-004100,15-01-2019,2019,1,Bajaj Allianz,Assam,Private Car,11,49,Collision,Network Garage,75134.56,0,0,1,3.72,3.87,0,0.0851,0,Low Risk,AI analysis not requested.,False
CLM-004101,16-01-2019,2019,1,National Insurance,Odisha,Private Car,5,18,Theft,Non-Network Garage,34943.13,0,6,0,3.72,3.87,0,0.0767,0,Low Risk,AI analysis not requested.,False
CLM-004102,16-01-2019,2019,1,HDFC ERGO,Gujarat,Private Car,6,47,Natural Disaster,Non-Network Garage,189756.03,0,4,1,3.72,3.87,0,0.1053,0,Low Risk,AI analysis not requested.,False
CLM-004103,16-01-2019,2019,1,Reliance General,Delhi,Two-Wheeler,0,35,Theft,Non-Network Garage,46494.9,0,0,0,3.72,3.87,0,0.0912,0,Low Risk,AI analysis not requested.,False
CLM-004104,17-01-2019,2019,1,Bajaj Allianz,Madhya Pradesh,Two-Wheeler,1,38,Theft,Non-Network Garage,51026.45,0,1,0,3.72,3.87,0,0.0692,0,Low Risk,AI analysis not requested.,False
CLM-004105,17-01-2019,2019,1,National Insurance,Telangana,Private Car,4,10,Theft,Network Garage,239635.78,0,5,1,3.72,3.87,0,0.0856,0,Low Risk,AI analysis not requested.,False
CLM-004106,17-01-2019,2019,1,Tata AIG,Rajasthan,Private Car,4,22,Collision,Cash Settlement,172792.02,0,7,1,3.72,3.87,0,0.0755,0,Low Risk,AI analysis not requested.,False
CLM-004107,17-01-2019,2019,1,ICICI Lombard,Rajasthan,Two-Wheeler,3,47,Collision,Network Garage,64103.69,0,6,0,3.72,3.87,0,0.0735,0,Low Risk,AI analysis not requested.,False
CLM-004108,17-01-2019,2019,1,Oriental Insurance,Kerala,Two-Wheeler,7,47,Natural Disaster,Cash Settlement,49224.74,0,8,0,3.72,3.87,0,0.0848,0,Low Risk,AI analysis not requested.,False
CLM-004109,17-01-2019,2019,1,Bajaj Allianz,Maharashtra,Two-Wheeler,4,50,Collision,Cash Settlement,110228.95,0,5,1,3.72,3.87,0,0.058,0,Low Risk,AI analysis not requested.,False
CLM-004110,17-01-2019,2019,1,ICICI Lombard,Kerala,Private Car,0,52,Theft,Cash Settlement,87180.02,0,0,1,3.72,3.87,0,0.0769,0,Low Risk,AI analysis not requested.,False
CLM-004111,17-01-2019,2019,1,National Insurance,Tamil Nadu,Commercial Vehicle,1,54,Collision,Cash Settlement,58198.12,0,8,0,3.72,3.87,0,0.0904,0,Low Risk,AI analysis not requested.,False
CLM-004112,18-01-2019,2019,1,Oriental Insurance,Bihar,Commercial Vehicle,6,33,Collision,Network Garage,62211.8,0,0,0,3.72,3.87,0,0.1033,0,Low Risk,AI analysis not requested.,False
CLM-004113,18-01-2019,2019,1,HDFC ERGO,Tamil Nadu,Commercial Vehicle,0,21,Theft,Network Garage,49190.34,0,0,0,3.72,3.87,0,0.0961,0,Low Risk,AI analysis not requested.,False
CLM-004114,19-01-2019,2019,1,New India Assurance,Gujarat,Private Car,0,22,Collision,Network Garage,55450.15,0,1,0,3.72,3.87,0,0.0887,0,Low Risk,AI analysis not requested.,False
CLM-004115,19-01-2019,2019,1,National Insurance,West Bengal,Two-Wheeler,4,30,Collision,Network Garage,111992.86,1,0,1,3.72,3.87,0,0.0984,0,Low Risk,AI analysis not requested.,False
CLM-004116,20-01-2019,2019,1,ICICI Lombard,West Bengal,Private Car,10,24,Natural Disaster,Network Garage,69204.84,0,8,0,3.72,3.87,0,0.0522,0,Low Risk,AI analysis not requested.,False
CLM-004117,20-01-2019,2019,1,Bajaj Allianz,Tamil Nadu,Two-Wheeler,0,24,Theft,Non-Network Garage,570020.39,0,13,1,3.72,3.87,1,0.0556,0,Low Risk,AI analysis not requested.,False
CLM-004118,20-01-2019,2019,1,ICICI Lombard,Punjab,Private Car,3,30,Collision,Network Garage,112661.66,3,5,1,3.72,3.87,0,0.0902,0,Low Risk,AI analysis not requested.,False
CLM-004119,21-01-2019,2019,1,United India Insurance,Tamil Nadu,Two-Wheeler,0,26,Collision,Cash Settlement,148181.98,1,6,1,3.72,3.87,0,0.1001,0,Low Risk,AI analysis not requested.,False
CLM-004120,22-01-2019,2019,1,United India Insurance,Punjab,Two-Wheeler,9,46,Collision,Network Garage,16279.51,1,0,0,3.72,3.87,0,0.0549,0,Low Risk,AI analysis not requested.,False
CLM-004121,22-01-2019,2019,1,HDFC ERGO,West Bengal,Private Car,3,1,Natural Disaster,Non-Network Garage,72560.6,0,5,0,3.72,3.87,0,0.0889,0,Low Risk,AI analysis not requested.,False
CLM-004122,22-01-2019,2019,1,United India Insurance,Tamil Nadu,Private Car,20,9,Collision,Cash Settlement,54209.06,0,3,0,3.72,3.87,0,0.0703,0,Low Risk,AI analysis not requested.,False
CLM-004123,22-01-2019,2019,1,Oriental Insurance,Maharashtra,Private Car,8,5,Theft,Cash Settlement,486794.33,1,13,1,3.72,3.87,1,0.0937,0,Low Risk,AI analysis not requested.,False
CLM-004124,22-01-2019,2019,1,ICICI Lombard,Maharashtra,Private Car,12,17,Theft,Network Garage,102453.77,0,1,1,3.72,3.87,0,0.0761,0,Low Risk,AI analysis not requested.,False
CLM-004125,23-01-2019,2019,1,Reliance General,Karnataka,Two-Wheeler,6,38,Fire,Network Garage,52896,0,0,0,3.72,3.87,0,0.0982,0,Low Risk,AI analysis not requested.,False
CLM-004126,23-01-2019,2019,1,Reliance General,Andhra Pradesh,Commercial Vehicle,4,8,Fire,Network Garage,139279,0,1,1,3.72,3.87,0,0.0761,0,Low Risk,AI analysis not requested.,False
CLM-004127,23-01-2019,2019,1,HDFC ERGO,West Bengal,Commercial Vehicle,3,18,Theft,Cash Settlement,16660.48,0,0,0,3.72,3.87,0,0.1028,0,Low Risk,AI analysis not requested.,False
CLM-004128,23-01-2019,2019,1,National Insurance,Haryana,Commercial Vehicle,2,51,Natural Disaster,Non-Network Garage,79861.88,0,5,1,3.72,3.87,0,0.1051,0,Low Risk,AI analysis not requested.,False
CLM-004129,23-01-2019,2019,1,Oriental Insurance,Tamil Nadu,Two-Wheeler,2,31,Natural Disaster,Network Garage,60229.34,0,0,0,3.72,3.87,0,0.0616,0,Low Risk,AI analysis not requested.,False
CLM-004130,24-01-2019,2019,1,SBI General,Andhra Pradesh,Two-Wheeler,9,33,Theft,Non-Network Garage,69317,0,9,0,3.72,3.87,0,0.0671,0,Low Risk,AI analysis not requested.,False
CLM-004131,25-01-2019,2019,1,Tata AIG,Delhi,Private Car,7,16,Theft,Non-Network Garage,100440.83,0,0,1,3.72,3.87,0,0.1076,0,Low Risk,AI analysis not requested.,False
CLM-004132,25-01-2019,2019,1,Reliance General,Maharashtra,Private Car,10,21,Theft,Network Garage,226254.68,0,7,1,3.72,3.87,0,0.0751,0,Low Risk,AI analysis not requested.,False
CLM-004133,25-01-2019,2019,1,New India Assurance,Rajasthan,Private Car,0,57,Vandalism,Network Garage,51343.1,1,3,0,3.72,3.87,0,0.0501,0,Low Risk,AI analysis not requested.,False
CLM-004134,25-01-2019,2019,1,Tata AIG,Andhra Pradesh,Private Car,1,12,Natural Disaster,Network Garage,109908.94,0,4,1,3.72,3.87,0,0.066,0,Low Risk,AI analysis not requested.,False
CLM-004135,26-01-2019,2019,1,Bajaj Allianz,Karnataka,Two-Wheeler,3,39,Collision,Cash Settlement,518820.24,0,0,1,3.72,3.87,1,0.1136,0,Low Risk,AI analysis not requested.,False
CLM-004136,26-01-2019,2019,1,HDFC ERGO,Uttar Pradesh,Private Car,6,50,Fire,Network Garage,42726,1,2,0,3.72,3.87,0,0.0906,0,Low Risk,AI analysis not requested.,False
CLM-004137,27-01-2019,2019,1,Oriental Insurance,Madhya Pradesh,Private Car,7,20,Theft,Network Garage,74787.37,0,4,0,3.72,3.87,0,0.0717,0,Low Risk,AI analysis not requested.,False
CLM-004138,27-01-2019,2019,1,ICICI Lombard,West Bengal,Private Car,8,13,Theft,Network Garage,67089.01,0,15,0,3.72,3.87,0,0.0724,0,Low Risk,AI analysis not requested.,False
CLM-004139,27-01-2019,2019,1,Oriental Insurance,Telangana,Private Car,2,6,Collision,Non-Network Garage,56160.99,0,2,0,3.72,3.87,0,0.0581,0,Low Risk,AI analysis not requested.,False
CLM-004140,27-01-2019,2019,1,HDFC ERGO,Tamil Nadu,Private Car,2,43,Collision,Cash Settlement,66408.65,0,0,0,3.72,3.87,0,0.0646,0,Low Risk,AI analysis not requested.,False
CLM-004141,27-01-2019,2019,1,HDFC ERGO,Gujarat,Private Car,0,38,Vandalism,Non-Network Garage,54746.75,0,7,0,3.72,3.87,0,0.079,0,Low Risk,AI analysis not requested.,False
CLM-004142,27-01-2019,2019,1,ICICI Lombard,Telangana,Private Car,0,27,Collision,Cash Settlement,130751.92,1,23,1,3.72,3.87,0,0.0779,0,Low Risk,AI analysis not requested.,False
CLM-004143,28-01-2019,2019,1,United India Insurance,Delhi,Private Car,2,41,Collision,Network Garage,30269.34,0,2,0,3.72,3.87,0,0.063,0,Low Risk,AI analysis not requested.,False
CLM-004144,28-01-2019,2019,1,ICICI Lombard,Telangana,Commercial Vehicle,2,37,Fire,Cash Settlement,164595.1,2,3,1,3.72,3.87,0,0.0762,0,Low Risk,AI analysis not requested.,False
CLM-004145,29-01-2019,2019,1,Reliance General,Karnataka,Two-Wheeler,3,20,Collision,Network Garage,129016.01,0,8,1,3.72,3.87,0,0.0713,0,Low Risk,AI analysis not requested.,False
CLM-004146,29-01-2019,2019,1,ICICI Lombard,Andhra Pradesh,Commercial Vehicle,9,27,Collision,Non-Network Garage,143845.29,0,9,1,3.72,3.87,0,0.0903,0,Low Risk,AI analysis not requested.,False
CLM-004147,30-01-2019,2019,1,Bajaj Allianz,Andhra Pradesh,Two-Wheeler,4,54,Fire,Non-Network Garage,122465.8,1,7,1,3.72,3.87,0,0.0773,0,Low Risk,AI analysis not requested.,False
CLM-004148,30-01-2019,2019,1,Oriental Insurance,Rajasthan,Private Car,2,47,Collision,Non-Network Garage,29976.51,0,5,0,3.72,3.87,0,0.0781,0,Low Risk,AI analysis not requested.,False
CLM-004149,31-01-2019,2019,1,Bajaj Allianz,Telangana,Commercial Vehicle,1,30,Vandalism,Network Garage,108742.23,0,6,1,3.72,3.87,0,0.0509,0,Low Risk,AI analysis not requested.,False
CLM-004150,31-01-2019,2019,1,HDFC ERGO,Kerala,Two-Wheeler,0,57,Natural Disaster,Cash Settlement,55652.84,0,4,0,3.72,3.87,1,0.0814,0,Low Risk,AI analysis not requested.,False
CLM-004151,01-02-2019,2019,2,ICICI Lombard,Uttar Pradesh,Private Car,0,59,Fire,Network Garage,33910.88,0,6,0,3.72,3.87,0,0.0508,0,Low Risk,AI analysis not requested.,False
CLM-004152,01-02-2019,2019,2,ICICI Lombard,Telangana,Private Car,4,26,Collision,Cash Settlement,55968.26,0,5,0,3.72,3.87,0,0.0807,0,Low Risk,AI analysis not requested.,False
CLM-004153,02-02-2019,2019,2,SBI General,Tamil Nadu,Private Car,2,46,Collision,Network Garage,34661.35,0,25,0,3.72,3.87,0,0.1001,0,Low Risk,AI analysis not requested.,False
CLM-004154,02-02-2019,2019,2,Tata AIG,Uttar Pradesh,Private Car,1,7,Theft,Network Garage,85343.94,0,4,1,3.72,3.87,0,0.0802,0,Low Risk,AI analysis not requested.,False
CLM-004155,03-02-2019,2019,2,ICICI Lombard,Tamil Nadu,Private Car,4,57,Collision,Network Garage,199227.76,1,30,1,3.72,3.87,0,0.09,0,Low Risk,AI analysis not requested.,False
CLM-004156,03-02-2019,2019,2,National Insurance,Telangana,Private Car,2,12,Natural Disaster,Non-Network Garage,85199.07,0,2,1,3.72,3.87,0,0.0508,0,Low Risk,AI analysis not requested.,False
CLM-004157,04-02-2019,2019,2,Oriental Insurance,Gujarat,Two-Wheeler,2,23,Theft,Network Garage,67123.67,0,18,0,3.72,3.87,0,0.1078,0,Low Risk,AI analysis not requested.,False
CLM-004158,04-02-2019,2019,2,Oriental Insurance,Uttar Pradesh,Two-Wheeler,1,26,Collision,Non-Network Garage,29009.98,1,1,0,3.72,3.87,0,0.0815,0,Low Risk,AI analysis not requested.,False
CLM-004159,05-02-2019,2019,2,United India Insurance,Uttar Pradesh,Two-Wheeler,2,16,Collision,Network Garage,34198.61,0,4,0,3.72,3.87,0,0.0795,0,Low Risk,AI analysis not requested.,False
CLM-004160,05-02-2019,2019,2,HDFC ERGO,Rajasthan,Two-Wheeler,15,49,Natural Disaster,Network Garage,133147.42,0,3,1,3.72,3.87,0,0.1055,0,Low Risk,AI analysis not requested.,False
CLM-004161,05-02-2019,2019,2,ICICI Lombard,Maharashtra,Two-Wheeler,1,22,Collision,Network Garage,63418.76,0,6,0,3.72,3.87,0,0.0887,0,Low Risk,AI analysis not requested.,False
CLM-004162,06-02-2019,2019,2,United India Insurance,Kerala,Private Car,5,9,Fire,Network Garage,119245.48,0,6,1,3.72,3.87,0,0.0841,0,Low Risk,AI analysis not requested.,False
CLM-004163,06-02-2019,2019,2,HDFC ERGO,Gujarat,Commercial Vehicle,1,30,Collision,Non-Network Garage,53465.54,0,3,0,3.72,3.87,0,0.0911,0,Low Risk,AI analysis not requested.,False
CLM-004164,07-02-2019,2019,2,ICICI Lombard,Andhra Pradesh,Private Car,4,34,Collision,Non-Network Garage,98254.25,0,12,1,3.72,3.87,0,0.0533,0,Low Risk,AI analysis not requested.,False
CLM-004165,07-02-2019,2019,2,Bajaj Allianz,Rajasthan,Private Car,2,18,Collision,Cash Settlement,65075.26,1,5,0,3.72,3.87,0,0.081,0,Low Risk,AI analysis not requested.,False
CLM-004166,07-02-2019,2019,2,Bajaj Allianz,Maharashtra,Two-Wheeler,7,37,Theft,Network Garage,43822.32,1,0,0,3.72,3.87,0,0.1053,0,Low Risk,AI analysis not requested.,False
CLM-004167,07-02-2019,2019,2,United India Insurance,Tamil Nadu,Private Car,3,16,Natural Disaster,Cash Settlement,70380.07,0,5,0,3.72,3.87,0,0.0743,0,Low Risk,AI analysis not requested.,False
CLM-004168,08-02-2019,2019,2,New India Assurance,Delhi,Private Car,0,46,Collision,Cash Settlement,134223.56,0,8,1,3.72,3.87,0,0.0986,0,Low Risk,AI analysis not requested.,False
CLM-004169,08-02-2019,2019,2,Tata AIG,Kerala,Commercial Vehicle,0,45,Fire,Network Garage,25871.4,0,3,0,3.72,3.87,0,0.0966,0,Low Risk,AI analysis not requested.,False
CLM-004170,08-02-2019,2019,2,United India Insurance,Tamil Nadu,Private Car,5,5,Collision,Non-Network Garage,159528.15,0,1,1,3.72,3.87,0,0.0938,0,Low Risk,AI analysis not requested.,False
CLM-004171,08-02-2019,2019,2,Tata AIG,Maharashtra,Two-Wheeler,2,28,Collision,Non-Network Garage,134070.56,0,1,1,3.72,3.87,0,0.0919,0,Low Risk,AI analysis not requested.,False
CLM-004172,09-02-2019,2019,2,SBI General,Rajasthan,Private Car,3,29,Natural Disaster,Network Garage,133302.46,0,6,1,3.72,3.87,0,0.0558,0,Low Risk,AI analysis not requested.,False
CLM-004173,10-02-2019,2019,2,Tata AIG,Gujarat,Two-Wheeler,8,50,Theft,Non-Network Garage,90505.28,0,4,1,3.72,3.87,0,0.1034,0,Low Risk,AI analysis not requested.,False
CLM-004174,10-02-2019,2019,2,ICICI Lombard,West Bengal,Two-Wheeler,2,40,Natural Disaster,Network Garage,161273.18,0,6,1,3.72,3.87,0,0.0966,0,Low Risk,AI analysis not requested.,False
CLM-004175,10-02-2019,2019,2,Oriental Insurance,Andhra Pradesh,Two-Wheeler,2,26,Fire,Non-Network Garage,236209.75,0,1,1,3.72,3.87,0,0.0939,0,Low Risk,AI analysis not requested.,False
CLM-004176,11-02-2019,2019,2,Reliance General,Kerala,Two-Wheeler,20,50,Collision,Network Garage,79315.6,0,1,1,3.72,3.87,0,0.0857,0,Low Risk,AI analysis not requested.,False
CLM-004177,11-02-2019,2019,2,SBI General,Tamil Nadu,Private Car,2,12,Collision,Non-Network Garage,33661.98,0,10,0,3.72,3.87,0,0.098,0,Low Risk,AI analysis not requested.,False
CLM-004178,11-02-2019,2019,2,United India Insurance,West Bengal,Two-Wheeler,4,34,Collision,Non-Network Garage,44093.72,0,5,0,3.72,3.87,0,0.0843,0,Low Risk,AI analysis not requested.,False
CLM-004179,11-02-2019,2019,2,New India Assurance,Maharashtra,Private Car,0,13,Collision,Non-Network Garage,77916.74,0,11,1,3.72,3.87,0,0.0993,0,Low Risk,AI analysis not requested.,False
CLM-004180,12-02-2019,2019,2,Bajaj Allianz,Uttar Pradesh,Private Car,3,10,Theft,Network Garage,226024.24,0,1,1,3.72,3.87,0,0.0523,0,Low Risk,AI analysis not requested.,False
CLM-004181,13-02-2019,2019,2,Reliance General,Uttar Pradesh,Private Car,0,57,Collision,Network Garage,40917.96,1,4,0,3.72,3.87,0,0.1173,0,Low Risk,AI analysis not requested.,False
CLM-004182,13-02-2019,2019,2,Oriental Insurance,Rajasthan,Two-Wheeler,4,55,Theft,Network Garage,39497.55,0,0,0,3.72,3.87,0,0.0653,0,Low Risk,AI analysis not requested.,False
CLM-004183,13-02-2019,2019,2,New India Assurance,West Bengal,Two-Wheeler,0,57,Collision,Non-Network Garage,94435.48,0,12,1,3.72,3.87,0,0.0643,0,Low Risk,AI analysis not requested.,False
CLM-004184,13-02-2019,2019,2,National Insurance,Tamil Nadu,Commercial Vehicle,6,1,Collision,Cash Settlement,5000,0,1,0,3.72,3.87,0,0.0881,0,Low Risk,AI analysis not requested.,False
CLM-004185,13-02-2019,2019,2,Reliance General,Haryana,Private Car,4,7,Theft,Network Garage,49879.6,0,9,0,3.72,3.87,0,0.0909,0,Low Risk,AI analysis not requested.,False
CLM-004186,14-02-2019,2019,2,Tata AIG,Madhya Pradesh,Private Car,1,38,Natural Disaster,Cash Settlement,145148.72,0,10,1,3.72,3.87,0,0.0573,0,Low Risk,AI analysis not requested.,False
CLM-004187,14-02-2019,2019,2,New India Assurance,Tamil Nadu,Private Car,1,46,Collision,Non-Network Garage,58254.8,1,4,0,3.72,3.87,0,0.0968,0,Low Risk,AI analysis not requested.,False
CLM-004188,15-02-2019,2019,2,Bajaj Allianz,Karnataka,Two-Wheeler,2,1,Fire,Network Garage,437394,0,2,1,3.72,3.87,1,0.0931,0,Low Risk,AI analysis not requested.,False
CLM-004189,15-02-2019,2019,2,Oriental Insurance,Delhi,Private Car,3,13,Collision,Cash Settlement,62961.88,3,15,0,3.72,3.87,0,0.0893,0,Low Risk,AI analysis not requested.,False
CLM-004190,15-02-2019,2019,2,Bajaj Allianz,Karnataka,Two-Wheeler,1,46,Collision,Cash Settlement,73242.04,1,6,0,3.72,3.87,0,0.0939,0,Low Risk,AI analysis not requested.,False
CLM-004191,15-02-2019,2019,2,SBI General,Bihar,Two-Wheeler,10,30,Collision,Network Garage,89454.39,0,5,1,3.72,3.87,1,0.0683,0,Low Risk,AI analysis not requested.,False
CLM-004192,16-02-2019,2019,2,United India Insurance,Rajasthan,Private Car,7,56,Collision,Non-Network Garage,53925.39,0,5,0,3.72,3.87,0,0.093,0,Low Risk,AI analysis not requested.,False
CLM-004193,16-02-2019,2019,2,SBI General,Assam,Private Car,4,53,Collision,Cash Settlement,238922.99,0,0,1,3.72,3.87,0,0.0934,0,Low Risk,AI analysis not requested.,False
CLM-004194,16-02-2019,2019,2,SBI General,Uttar Pradesh,Two-Wheeler,0,48,Fire,Non-Network Garage,89487.34,0,1,1,3.72,3.87,0,0.0835,0,Low Risk,AI analysis not requested.,False
CLM-004195,16-02-2019,2019,2,SBI General,Punjab,Commercial Vehicle,0,41,Theft,Network Garage,203641.9,0,0,1,3.72,3.87,1,0.0731,0,Low Risk,AI analysis not requested.,False
CLM-004196,16-02-2019,2019,2,New India Assurance,Gujarat,Private Car,2,5,Natural Disaster,Network Garage,817715.48,0,1,1,3.72,3.87,1,0.0597,0,Low Risk,AI analysis not requested.,False
CLM-004197,16-02-2019,2019,2,Tata AIG,Tamil Nadu,Two-Wheeler,4,41,Fire,Network Garage,64756.32,0,0,0,3.72,3.87,0,0.0673,0,Low Risk,AI analysis not requested.,False
CLM-004198,17-02-2019,2019,2,SBI General,Telangana,Commercial Vehicle,16,49,Collision,Network Garage,186176.35,0,1,1,3.72,3.87,1,0.1028,0,Low Risk,AI analysis not requested.,False
CLM-004199,17-02-2019,2019,2,SBI General,West Bengal,Two-Wheeler,2,54,Fire,Network Garage,198939.75,0,6,1,3.72,3.87,0,0.1113,0,Low Risk,AI analysis not requested.,False
CLM-004200,19-02-2019,2019,2,National Insurance,Andhra Pradesh,Private Car,9,20,Natural Disaster,Cash Settlement,472531.45,0,8,1,3.72,3.87,1,0.0942,0,Low Risk,AI analysis not requested.,False
CLM-004201,20-02-2019,2019,2,Bajaj Allianz,Madhya Pradesh,Two-Wheeler,2,54,Fire,Cash Settlement,64439.62,0,5,0,3.72,3.87,0,0.0561,0,Low Risk,AI analysis not requested.,False
CLM-004202,20-02-2019,2019,2,Bajaj Allianz,Madhya Pradesh,Private Car,0,19,Collision,Network Garage,82564.76,0,16,1,3.72,3.87,0,0.0768,0,Low Risk,AI analysis not requested.,False
CLM-004203,20-02-2019,2019,2,SBI General,Andhra Pradesh,Commercial Vehicle,0,20,Collision,Network Garage,78194.71,0,14,1,3.72,3.87,0,0.0582,0,Low Risk,AI analysis not requested.,False
CLM-004204,20-02-2019,2019,2,ICICI Lombard,Madhya Pradesh,Two-Wheeler,4,17,Natural Disaster,Non-Network Garage,173627.14,0,10,1,3.72,3.87,0,0.0837,0,Low Risk,AI analysis not requested.,False
CLM-004205,21-02-2019,2019,2,SBI General,Bihar,Commercial Vehicle,4,16,Collision,Non-Network Garage,58874.89,1,9,0,3.72,3.87,0,0.0792,0,Low Risk,AI analysis not requested.,False
